,dt,dispatch_time,order_id
1656,20221017,1665977414,6501
1657,20221017,1665977414,301705
1658,20221017,1665977414,82945
1659,20221017,1665977414,348813
1660,20221017,1665977414,6500
1661,20221017,1665977414,392763
1662,20221017,1665977414,346103
1663,20221017,1665977414,454285
1664,20221017,1665977414,270525
1665,20221017,1665977414,233029
1666,20221017,1665977414,60896
1667,20221017,1665977414,480569
1668,20221017,1665977414,89125
1669,20221017,1665977414,64016
1670,20221017,1665977414,153056
1671,20221017,1665977414,480547
1672,20221017,1665977414,95407
1673,20221017,1665977414,334986
1674,20221017,1665977414,516907
1675,20221017,1665977414,373798
1676,20221017,1665977414,279206
1677,20221017,1665977414,89136
1678,20221017,1665977414,427566
1679,20221017,1665977414,443685
1680,20221017,1665977414,67181
1681,20221017,1665977414,218643
1682,20221017,1665977414,76559
1683,20221017,1665977414,354437
1684,20221017,1665977414,98386
1685,20221017,1665977414,427568
1686,20221017,1665977414,456873
1687,20221017,1665977414,70315
1688,20221017,1665977414,134867
1689,20221017,1665977414,365599
1690,20221017,1665977414,293230
1691,20221017,1665977414,529986
1692,20221017,1665977414,200778
1693,20221017,1665977414,92268
1694,20221017,1665977414,392766
1695,20221017,1665977414,259157
1696,20221017,1665977414,116630
1697,20221017,1665977414,422244
1698,20221017,1665977414,368321
1699,20221017,1665977414,326758
1700,20221017,1665977414,284895
1701,20221017,1665977414,70316
1702,20221017,1665977414,392765
1703,20221017,1665977414,354446
1704,20221017,1665977414,563535
1705,20221017,1665977414,430264
1706,20221017,1665977414,19414
1707,20221017,1665977414,411680
1708,20221017,1665977414,156052
1709,20221017,1665977414,451751
1710,20221017,1665977414,449047
1711,20221017,1665977414,406342
1712,20221017,1665977414,485678
1713,20221017,1665977414,144008
1714,20221017,1665977414,441007
1715,20221017,1665977414,51481
1716,20221017,1665977414,122668
1717,20221017,1665977414,542961
1718,20221017,1665977414,165209
1719,20221017,1665977414,107554
1720,20221017,1665977414,343386
1721,20221017,1665977414,441006
1722,20221017,1665977414,32124
1723,20221017,1665977414,387344
1724,20221017,1665977414,101610
1725,20221017,1665977414,19416
1726,20221017,1665977414,459491
1727,20221017,1665977414,387348
1728,20221017,1665977414,183220
1729,20221017,1665977414,86002
1730,20221017,1665977414,282042
1731,20221017,1665977414,156049
1732,20221017,1665977414,475325
1733,20221017,1665977414,545556
1734,20221017,1665977414,390043
1735,20221017,1665977414,60886
1736,20221017,1665977414,168140
1737,20221017,1665977414,524700
1738,20221017,1665977414,203747
1739,20221017,1665977414,186104
1740,20221017,1665977414,41771
1741,20221017,1665977414,501228
1742,20221017,1665977414,301692
1743,20221017,1665977414,360004
1744,20221017,1665977414,287659
1745,20221017,1665977414,189051
1746,20221017,1665977414,110610
1747,20221017,1665977414,446271
1748,20221017,1665977414,373802
1749,20221017,1665977414,464715
1750,20221017,1665977414,233037
1751,20221017,1665977414,548092
1752,20221017,1665977414,493454
1753,20221017,1665977414,28951
1754,20221017,1665977414,435613
1755,20221017,1665977414,435626
1756,20221017,1665977414,250586
1757,20221017,1665977414,501227
1758,20221017,1665977414,189069
1759,20221017,1665977414,227334
1760,20221017,1665977414,381841
1761,20221017,1665977414,279204
1762,20221017,1665977414,390038
1763,20221017,1665977414,150004
1764,20221017,1665977414,340523
1765,20221017,1665977414,284821
1766,20221017,1665977414,224402
1767,20221017,1665977414,9739
1768,20221017,1665977414,454287
1769,20221017,1665977414,329456
1770,20221017,1665977414,171201
1771,20221017,1665977414,298828
1772,20221017,1665977414,16102
1773,20221017,1665977414,553223
1774,20221017,1665977414,131848
1775,20221017,1665977414,168141
1776,20221017,1665977414,16108
1777,20221017,1665977414,329453
1778,20221017,1665977414,379195
1779,20221017,1665977414,362773
1780,20221017,1665977414,315760
1781,20221017,1665977414,162161
1782,20221017,1665977414,343394
1783,20221017,1665977414,38507
1784,20221017,1665977414,332278
1785,20221017,1665977414,348820
1786,20221017,1665977414,519424
1787,20221017,1665977414,419681
1788,20221017,1665977414,92264
1789,20221017,1665977414,332277
1790,20221017,1665977414,253386
1791,20221017,1665977414,203748
1792,20221017,1665977414,25844
1793,20221017,1665977414,116629
1794,20221017,1665977414,456875
1795,20221017,1665977414,373812
1796,20221017,1665977414,35377
1797,20221017,1665977414,509059
1798,20221017,1665977414,362774
1799,20221017,1665977414,45068
1800,20221017,1665977414,503910
1801,20221017,1665977414,365600
1802,20221017,1665977414,373813
1803,20221017,1665977414,379194
1804,20221017,1665977414,107555
1805,20221017,1665977414,403639
1806,20221017,1665977414,315762
1807,20221017,1665977414,323985
1808,20221017,1665977414,180233
1809,20221017,1665977414,238953
1810,20221017,1665977414,162160
1811,20221017,1665977414,3230
1812,20221017,1665977414,467447
1813,20221017,1665977414,545555
1814,20221017,1665977414,95416
1815,20221017,1665977414,3231
1816,20221017,1665977414,101614
1817,20221017,1665977414,411681
1818,20221017,1665977414,273395
1819,20221017,1665977414,137876
1820,20221017,1665977414,406341
1821,20221017,1665977414,224400
1822,20221017,1665977414,392767
1823,20221017,1665977414,25848
1824,20221017,1665977414,558428
1825,20221017,1665977414,511734
1826,20221017,1665977414,400947
1827,20221017,1665977414,212745
1828,20221017,1665977414,555832
1829,20221017,1665977414,82940
1830,20221017,1665977414,107552
1831,20221017,1665977414,400938
1832,20221017,1665977414,395447
1833,20221017,1665977414,462110
1834,20221017,1665977414,443684
1835,20221017,1665977414,153052
1836,20221017,1665977414,298820
1837,20221017,1665977414,267700
1838,20221017,1665977414,522067
1839,20221017,1665977414,122620
1840,20221017,1665977414,156054
1841,20221017,1665977414,503906
1842,20221017,1665977414,432915
1843,20221017,1665977414,131853
1844,20221017,1665977414,558429
1845,20221017,1665977414,527304
1846,20221017,1665977414,227340
1847,20221017,1665977414,483078
1848,20221017,1665977414,45062
1849,20221017,1665977414,57717
1850,20221017,1665977414,64010
1851,20221017,1665977414,19410
1852,20221017,1665977414,519416
1853,20221017,1665977414,379196
1854,20221017,1665977414,348810
1855,20221017,1665977414,183225
1856,20221017,1665977414,346106
1857,20221017,1665977414,247702
1858,20221017,1665977414,119635
1859,20221017,1665977414,326760
1860,20221017,1665977414,57737
1861,20221017,1665977414,54610
1862,20221017,1665977414,107556
1863,20221017,1665977414,70318
1864,20221017,1665977414,446277
1865,20221017,1665977414,48312
1866,20221017,1665977414,95415
1867,20221017,1665977414,19415
1868,20221017,1665977414,279207
1869,20221017,1665977414,313022
1870,20221017,1665977414,483065
1871,20221017,1665977414,315761
1872,20221017,1665977414,304487
1873,20221017,1665977414,92270
1874,20221017,1665977414,424984
1875,20221017,1665977414,256243
1876,20221017,1665977414,558427
1877,20221017,1665977414,41769
1878,20221017,1665977414,408988
1879,20221017,1665977414,346107
1880,20221017,1665977414,6487
1881,20221017,1665977414,368318
1882,20221017,1665977414,422241
1883,20221017,1665977414,462108
1884,20221017,1665977414,456872
1885,20221017,1665977414,563536
1886,20221017,1665977414,9741
1887,20221017,1665977414,273397
1888,20221017,1665977414,156040
1889,20221017,1665977414,542949
1890,20221017,1665977414,177203
1891,20221017,1665977414,203752
1892,20221017,1665977414,501230
1893,20221017,1665977414,92271
1894,20221017,1665977414,381847
1895,20221017,1665977414,462115
1896,20221017,1665977414,548093
1897,20221017,1665977414,527305
1898,20221017,1665977414,218648
1899,20221017,1665977414,535239
1900,20221017,1665977414,298830
1901,20221017,1665977414,6504
1902,20221017,1665977414,89137
1903,20221017,1665977414,35381
1904,20221017,1665977414,209762
1905,20221017,1665977414,332280
1906,20221017,1665977414,119660
1907,20221017,1665977414,293231
1908,20221017,1665977414,150005
1909,20221017,1665977414,137877
1910,20221017,1665977414,411682
1911,20221017,1665977414,244734
1912,20221017,1665977414,76572
1913,20221017,1665977414,73411
1914,20221017,1665977414,529990
1915,20221017,1665977414,443687
1916,20221018,1666063506,485990
1917,20221018,1666063506,26216
1918,20221018,1666063506,512062
1919,20221018,1666063506,242210
1920,20221018,1666063506,141305
1921,20221018,1666063506,465051
1922,20221018,1666063506,16451
1923,20221018,1666063506,144360
1924,20221018,1666063506,551001
1925,20221018,1666063506,472991
1926,20221018,1666063506,517229
1927,20221018,1666063506,338040
1928,20221018,1666063506,414616
1929,20221018,1666063506,104947
1930,20221018,1666063506,403966
1931,20221018,1666063506,398494
1932,20221018,1666063506,296358
1933,20221018,1666063506,530289
1934,20221018,1666063506,186448
1935,20221018,1666063506,335297
1936,20221018,1666063506,354764
1937,20221018,1666063506,104948
1938,20221018,1666063506,371384
1939,20221018,1666063506,387654
1940,20221018,1666063506,268018
1941,20221018,1666063506,114042
1942,20221018,1666063506,478255
1943,20221018,1666063506,374137
1944,20221018,1666063506,80230
1945,20221018,1666063506,230517
1946,20221018,1666063506,558718
1947,20221018,1666063506,514640
1948,20221018,1666063506,465058
1949,20221018,1666063506,519747
1950,20221018,1666063506,210124
1951,20221018,1666063506,116998
1952,20221018,1666063506,365906
1953,20221018,1666063506,360310
1954,20221018,1666063506,301992
1955,20221018,1666063506,10142
1956,20221018,1666063506,26214
1957,20221018,1666063506,48650
1958,20221018,1666063506,273707
1959,20221018,1666063506,480860
1960,20221018,1666063506,553520
1961,20221018,1666063506,438600
1962,20221018,1666063506,89495
1963,20221018,1666063506,98767
1964,20221018,1666063506,406617
1965,20221018,1666063506,478253
1966,20221018,1666063506,296347
1967,20221018,1666063506,3609
1968,20221018,1666063506,177508
1969,20221018,1666063506,51849
1970,20221018,1666063506,189405
1971,20221018,1666063506,80238
1972,20221018,1666063506,61227
1973,20221018,1666063506,16505
1974,20221018,1666063506,459792
1975,20221018,1666063506,293575
1976,20221018,1666063506,168476
1977,20221018,1666063506,54998
1978,20221018,1666063506,171557
1979,20221018,1666063506,147357
1980,20221018,1666063506,522410
1981,20221018,1666063506,285189
1982,20221018,1666063506,374134
1983,20221018,1666063506,307647
1984,20221018,1666063506,10139
1985,20221018,1666063506,268017
1986,20221018,1666063506,403958
1987,20221018,1666063506,144349
1988,20221018,1666063506,29344
1989,20221018,1666063506,329748
1990,20221018,1666063506,452062
1991,20221018,1666063506,6875
1992,20221018,1666063506,110965
1993,20221018,1666063506,26211
1994,20221018,1666063506,446590
1995,20221018,1666063506,427865
1996,20221018,1666063506,165566
1997,20221018,1666063506,132191
1998,20221018,1666063506,219005
1999,20221018,1666063506,433269
2000,20221018,1666063506,114039
2001,20221018,1666063506,451
2002,20221018,1666063506,374133
2003,20221018,1666063506,446592
2004,20221018,1666063506,265138
2005,20221018,1666063506,338043
2006,20221018,1666063506,70659
2007,20221018,1666063506,230521
2008,20221018,1666063506,253731
2009,20221018,1666063506,51843
2010,20221018,1666063506,230520
2011,20221018,1666063506,329755
2012,20221018,1666063506,10137
2013,20221018,1666063506,335296
2014,20221018,1666063506,506741
2015,20221018,1666063506,563817
2016,20221018,1666063506,290708
2017,20221018,1666063506,465056
2018,20221018,1666063506,230518
2019,20221018,1666063506,438590
2020,20221018,1666063506,16512
2021,20221018,1666063506,80236
2022,20221018,1666063506,101946
2023,20221018,1666063506,10148
2024,20221018,1666063506,101948
2025,20221018,1666063506,250915
2026,20221018,1666063506,177513
2027,20221018,1666063506,338048
2028,20221018,1666063506,498914
2029,20221018,1666063506,48657
2030,20221018,1666063506,147354
2031,20221018,1666063506,401263
2032,20221018,1666063506,475609
2033,20221018,1666063506,32509
2034,20221018,1666063506,493758
2035,20221018,1666063506,435979
2036,20221018,1666063506,506749
2037,20221018,1666063506,462429
2038,20221018,1666063506,304811
2039,20221018,1666063506,524983
2040,20221018,1666063506,438593
2041,20221018,1666063506,224737
2042,20221018,1666063506,132188
2043,20221018,1666063506,265135
2044,20221018,1666063506,51845
2045,20221018,1666063506,58103
2046,20221018,1666063506,417305
2047,20221018,1666063506,141301
2048,20221018,1666063506,54995
2049,20221018,1666063506,171556
2050,20221018,1666063506,435975
2051,20221018,1666063506,48652
2052,20221018,1666063506,506753
2053,20221018,1666063506,236406
2054,20221018,1666063506,343709
2055,20221018,1666063506,324323
2056,20221018,1666063506,186445
2057,20221018,1666063506,3613
2058,20221018,1666063506,501530
2059,20221018,1666063506,316051
2060,20221018,1666063506,86393
2061,20221018,1666063506,287964
2062,20221018,1666063506,16520
2063,20221018,1666063506,430546
2064,20221018,1666063506,156384
2065,20221018,1666063506,501533
2066,20221018,1666063506,242211
2067,20221018,1666063506,76979
2068,20221018,1666063506,76954
2069,20221018,1666063506,472992
2070,20221018,1666063506,296355
2071,20221018,1666063506,22985
2072,20221018,1666063506,227665
2073,20221018,1666063506,398493
2074,20221018,1666063506,480865
2075,20221018,1666063506,192267
2076,20221018,1666063506,174574
2077,20221018,1666063506,398496
2078,20221018,1666063506,19787
2079,20221018,1666063506,221885
2080,20221018,1666063506,349143
2081,20221018,1666063506,42148
2082,20221018,1666063506,13323
2083,20221018,1666063506,346408
2084,20221018,1666063506,382155
2085,20221018,1666063506,290700
2086,20221018,1666063506,379489
2087,20221018,1666063506,374135
2088,20221018,1666063506,498915
2089,20221018,1666063506,159380
2090,20221018,1666063506,501528
2091,20221018,1666063506,390356
2092,20221018,1666063506,174538
2093,20221018,1666063506,180597
2094,20221018,1666063506,198140
2095,20221018,1666063506,116987
2096,20221018,1666063506,29345
2097,20221018,1666063506,22996
2098,20221018,1666063506,379491
2099,20221018,1666063506,543249
2100,20221018,1666063506,42152
2101,20221018,1666063506,406615
2102,20221018,1666063506,73750
2103,20221018,1666063506,512063
2104,20221018,1666063506,259495
2105,20221018,1666063506,349147
2106,20221018,1666063506,29340
2107,20221018,1666063506,467780
2108,20221018,1666063506,135222
2109,20221018,1666063506,553528
2110,20221018,1666063506,371389
2111,20221018,1666063506,153417
2112,20221018,1666063506,250913
2113,20221018,1666063506,318765
2114,20221018,1666063506,398456
2115,20221018,1666063506,379480
2116,20221018,1666063506,321589
2117,20221018,1666063506,98763
2118,20221018,1666063506,86389
2119,20221018,1666063506,168499
2120,20221018,1666063506,493756
2121,20221018,1666063506,449359
2122,20221018,1666063506,64386
2123,20221018,1666063506,310488
2124,20221018,1666063506,6869
2125,20221018,1666063506,216078
2126,20221018,1666063506,290703
2127,20221018,1666063506,354757
2128,20221018,1666063506,32516
2129,20221018,1666063506,110983
2130,20221018,1666063506,483362
2131,20221018,1666063506,493757
2132,20221018,1666063506,411989
2133,20221018,1666063506,290711
2134,20221018,1666063506,3605
2135,20221018,1666063506,538193
2136,20221018,1666063506,550999
2137,20221018,1666063506,227664
2138,20221018,1666063506,304810
2139,20221018,1666063506,338042
2140,20221018,1666063506,472993
2141,20221018,1666063506,38892
2142,20221018,1666063506,462431
2143,20221018,1666063506,475608
2144,20221018,1666063506,290720
2145,20221018,1666063506,313329
2146,20221018,1666063506,162468
2147,20221018,1666063506,279545
2148,20221018,1666063506,296354
2149,20221018,1666063506,296356
2150,20221018,1666063506,236412
2151,20221018,1666063506,83291
2152,20221018,1666063506,462428
2153,20221018,1666063506,216075
2154,20221018,1666063506,19765
2155,20221018,1666063506,120025
2156,20221018,1666063506,327064
2157,20221018,1666063506,16517
2158,20221018,1666063506,443998
2159,20221018,1666063506,282366
2160,20221018,1666063506,493755
2161,20221018,1666063506,123031
2162,20221018,1666063506,13317
2163,20221018,1666063506,335246
2164,20221018,1666063506,135227
2165,20221018,1666063506,509389
2166,20221018,1666063506,51852
2167,20221018,1666063506,221896
2168,20221018,1666063506,165541
2169,20221018,1666063506,183541
2170,20221018,1666063506,89499
2171,20221018,1666063506,116985
2172,20221018,1666063506,45466
2173,20221018,1666063506,329750
2174,20221018,1666063506,287953
2175,20221018,1666063506,110973
2176,20221018,1666063506,19798
2177,20221018,1666063506,430564
2178,20221018,1666063506,253732
2179,20221018,1666063506,26213
2180,20221018,1666063506,114037
2181,20221018,1666063506,3588
2182,20221018,1666063506,54999
2183,20221018,1666063506,174573
2184,20221018,1666063506,374136
2185,20221018,1666063506,401268
2186,20221018,1666063506,239296
2187,20221018,1666063506,54943
2188,20221018,1666063506,371393
2189,20221018,1666063506,92642
2190,20221018,1666063506,186436
2191,20221018,1666063506,83278
2192,20221018,1666063506,104949
2193,20221018,1666063506,262384
2194,20221018,1666063506,480866
2195,20221018,1666063506,10151
2196,20221018,1666063506,245064
2197,20221018,1666063506,287962
2198,20221018,1666063506,478256
2199,20221018,1666063506,566357
2200,20221018,1666063506,371352
2201,20221018,1666063506,411988
2202,20221018,1666063506,435978
2203,20221018,1666063506,296352
2204,20221018,1666063506,296359
2205,20221018,1666063506,86397
2206,20221018,1666063506,454556
2207,20221018,1666063506,493760
2208,20221018,1666063506,338046
2209,20221018,1666063506,419963
2210,20221018,1666063506,462410
2211,20221018,1666063506,462421
2212,20221018,1666063506,363092
2213,20221018,1666063506,224738
2214,20221018,1666063506,493750
2215,20221018,1666063506,259493
2216,20221018,1666063506,162466
2217,20221018,1666063506,273703
2218,20221018,1666063506,101949
2219,20221018,1666063506,116994
2220,20221018,1666063506,101947
2221,20221018,1666063506,162464
2222,20221018,1666063506,472984
2223,20221018,1666063506,509384
2224,20221018,1666063506,156387
2225,20221018,1666063506,504210
2226,20221018,1666063506,403965
2227,20221018,1666063506,242207
2228,20221018,1666063506,287950
2229,20221018,1666063506,406619
2230,20221018,1666063506,120023
2231,20221018,1666063506,245067
2232,20221018,1666063506,58106
2233,20221018,1666063506,282363
2234,20221018,1666063506,76937
2235,20221018,1666063506,384851
2236,20221018,1666063506,159381
2237,20221018,1666063506,430555
2238,20221018,1666063506,6885
2239,20221018,1666063506,141311
2240,20221018,1666063506,299130
2241,20221018,1666063506,296362
2242,20221018,1666063506,265131
2243,20221018,1666063506,321582
2244,20221018,1666063506,543250
2245,20221018,1666063506,259490
2246,20221018,1666063506,307593
2247,20221018,1666063506,135225
2248,20221018,1666063506,153410
2249,20221018,1666063506,485988
2250,20221018,1666063506,174571
2251,20221018,1666063506,556111
2252,20221018,1666063506,116986
2253,20221018,1666063506,42158
2254,20221018,1666063506,558720
2255,20221018,1666063506,183557
2256,20221018,1666063506,19794
2257,20221018,1666063506,204100
2258,20221018,1666063506,80239
2259,20221018,1666063506,335299
2260,20221018,1666063506,548432
2261,20221018,1666063506,64393
2262,20221018,1666063506,354765
2263,20221018,1666063506,153416
2264,20221018,1666063506,3607
2265,20221018,1666063506,76950
2266,20221018,1666063506,80240
2267,20221018,1666063506,51853
2268,20221018,1666063506,530290
2269,20221018,1666063506,540745
2270,20221018,1666063506,480838
2271,20221018,1666063506,165564
2272,20221018,1666063506,430567
2273,20221018,1666063506,76949
2274,20221018,1666063506,462427
2275,20221018,1666063506,318787
2276,20221018,1666063506,144363
2277,20221018,1666063506,138197
2278,20221018,1666063506,538195
2279,20221018,1666063506,282362
2280,20221018,1666063506,192264
2281,20221018,1666063506,48651
2282,20221018,1666063506,566356
2283,20221018,1666063506,427867
2284,20221018,1666063506,129080
2285,20221018,1666063506,221898
2286,20221018,1666063506,276588
2287,20221018,1666063506,192271
2288,20221018,1666063506,459795
2289,20221018,1666063506,171559
2290,20221018,1666063506,210110
2291,20221018,1666063506,504216
2292,20221018,1666063506,120015
2293,20221018,1666063506,446598
2294,20221018,1666063506,186441
2295,20221018,1666063506,19795
2296,20221018,1666063506,61223
2297,20221018,1666063506,224739
2298,20221018,1666063506,120019
2299,20221018,1666063506,485991
2300,20221018,1666063506,156388
2301,20221018,1666063506,64394
2302,20221018,1666063506,519749
2303,20221018,1666063506,265144
2304,20221018,1666063506,462432
2305,20221018,1666063506,478243
2306,20221018,1666063506,532907
2307,20221018,1666063506,363094
2308,20221018,1666063506,216079
2309,20221018,1666063506,441307
2310,20221018,1666063506,204063
2311,20221018,1666063506,26207
2312,20221018,1666063506,395767
2313,20221018,1666063506,186443
2314,20221018,1666063506,365904
2315,20221018,1666063506,324325
2316,20221018,1666063506,540743
2317,20221018,1666063506,566355
2318,20221018,1666063506,393096
2319,20221018,1666063506,293573
2320,20221018,1666063506,379486
2321,20221018,1666063506,38891
2322,20221018,1666063506,250916
2323,20221018,1666063506,259485
2324,20221018,1666063506,268007
2325,20221018,1666063506,467782
2326,20221018,1666063506,168470
2327,20221018,1666063506,354762
2328,20221018,1666063506,192270
2329,20221018,1666063506,10146
2330,20221018,1666063506,32508
2331,20221018,1666063506,351954
2332,20221018,1666063506,150371
2333,20221018,1666063506,153400
2334,20221018,1666063506,95764
2335,20221018,1666063506,180578
2336,20221018,1666063506,282370
2337,20221018,1666063506,338022
2338,20221018,1666063506,19780
2339,20221018,1666063506,174576
2340,20221018,1666063506,467781
2341,20221018,1666063506,35739
2342,20221018,1666063506,548435
2343,20221018,1666063506,227663
2344,20221018,1666063506,313328
2345,20221018,1666063506,51847
2346,20221018,1666063506,371385
2347,20221018,1666063506,256602
2348,20221018,1666063506,177509
2349,20221018,1666063506,346370
2350,20221018,1666063506,371395
2351,20221018,1666063506,55003
2352,20221018,1666063506,132202
2353,20221018,1666063506,239299
2354,20221018,1666063506,189399
2355,20221018,1666063506,452060
2356,20221018,1666063506,107900
2357,20221018,1666063506,45487
2358,20221018,1666063506,354750
2359,20221018,1666063506,32510
2360,20221018,1666063506,135226
2361,20221018,1666063506,16509
2362,20221018,1666063506,332612
2363,20221018,1666063506,504220
2364,20221018,1666063506,475601
2365,20221018,1666063506,26203
2366,20221018,1666063506,54985
2367,20221018,1666063506,73752
2368,20221018,1666063506,6872
2369,20221018,1666063506,259477
2370,20221018,1666063506,310493
2371,20221018,1666063506,22980
2372,20221018,1666063506,530292
2373,20221018,1666063506,174578
2374,20221018,1666063506,104950
2375,20221018,1666063506,307644
2376,20221018,1666063506,532896
2377,20221018,1666063506,548436
2378,20221018,1666063506,548437
2379,20221018,1666063506,92644
2380,20221018,1666063506,67546
2381,20221018,1666063506,417303
2382,20221018,1666063506,262387
2383,20221018,1666063506,530291
2384,20221018,1666063506,67545
2385,20221018,1666063506,126061
2386,20221018,1666063506,411990
2387,20221018,1666063506,417299
2388,20221018,1666063506,343702
2389,20221018,1666063506,144367
2390,20221018,1666063506,10150
2391,20221018,1666063506,449367
2392,20221018,1666063506,374140
2393,20221018,1666063506,446573
2394,20221018,1666063506,427872
2395,20221018,1666063506,168482
2396,20221018,1666063506,365905
2397,20221018,1666063506,530293
2398,20221018,1666063506,379492
2399,20221018,1666063506,177511
2400,20221018,1666063506,221899
2401,20221018,1666063506,485992
2402,20221018,1666063506,395771
2403,20221018,1666063506,327069
2404,20221018,1666063506,506750
2405,20221018,1666063506,387655
2406,20221018,1666063506,180583
2407,20221018,1666063506,195254
2408,20221018,1666063506,13312
2409,20221018,1666063506,273709
2410,20221018,1666063506,141306
2411,20221018,1666063506,26217
2412,20221018,1666063506,338049
2413,20221018,1666063506,285195
2414,20221018,1666063506,532905
2415,20221018,1666063506,156392
2416,20221018,1666063506,132196
2417,20221018,1666063506,201141
2418,20221018,1666063506,398487
2419,20221018,1666063506,282373
2420,20221018,1666063506,327061
2421,20221018,1666063506,110974
2422,20221018,1666063506,491141
2423,20221018,1666063506,86382
2424,20221018,1666063506,227659
2425,20221018,1666063506,566354
2426,20221018,1666063506,470333
2427,20221018,1666063506,527606
2428,20221018,1666063506,233362
2429,20221018,1666063506,449361
2430,20221018,1666063506,104944
2431,20221018,1666063506,54987
2432,20221018,1666063506,435981
2433,20221018,1666063506,219009
2434,20221018,1666063506,89508
2435,20221018,1666063506,517230
2436,20221018,1666063506,114043
2437,20221018,1666063506,42157
2438,20221018,1666063506,101950
2439,20221018,1666063506,296361
2440,20221018,1666063506,29342
2441,20221018,1666063506,55004
2442,20221018,1666063506,313327
2443,20221018,1666063506,387657
2444,20221018,1666063506,548415
2445,20221018,1666063506,493753
2446,20221018,1666063506,406620
2447,20221018,1666063506,351949
2448,20221018,1666063506,472995
2449,20221018,1666063506,104943
2450,20221018,1666063506,553530
2451,20221018,1666063506,230522
2452,20221018,1666063506,95762
2453,20221018,1666063506,83299
2454,20221018,1666063506,401266
2455,20221018,1666063506,448
2456,20221018,1666063506,198146
2457,20221018,1666063506,514649
2458,20221018,1666063506,365884
2459,20221018,1666063506,299123
2460,20221018,1666063506,273708
2461,20221018,1666063506,354766
2462,20221018,1666063506,141307
2463,20221018,1666063506,174577
2464,20221018,1666063506,189409
2465,20221018,1666063506,343710
2466,20221018,1666063506,512064
2467,20221018,1666063506,401265
2468,20221018,1666063506,279540
2469,20221018,1666063506,340852
2470,20221018,1666063506,504221
2471,20221018,1666063506,32513
2472,20221018,1666063506,16513
2473,20221018,1666063506,548394
2474,20221018,1666063506,156389
2475,20221018,1666063506,299134
2476,20221018,1666063506,48663
2477,20221018,1666063506,174581
2478,20221018,1666063506,22982
2479,20221018,1666063506,58097
2480,20221018,1666063506,218980
2481,20221018,1666063506,165569
2482,20221018,1666063506,32514
2483,20221018,1666063506,192260
2484,20221018,1666063506,171558
2485,20221018,1666063506,279541
2486,20221018,1666063506,301996
2487,20221018,1666063506,171560
2488,20221018,1666063506,335292
2489,20221018,1666063506,285191
2490,20221018,1666063506,332616
2491,20221018,1666063506,379488
2492,20221018,1666063506,45470
2493,20221018,1666063506,561330
2494,20221018,1666063506,290717
2495,20221018,1666063506,13318
2496,20221018,1666063506,360324
2497,20221018,1666063506,409309
2498,20221018,1666063506,545854
2499,20221018,1666063506,48647
2500,20221018,1666063506,210125
2501,20221018,1666063506,32512
2502,20221018,1666063506,435939
2503,20221018,1666063506,162472
2504,20221018,1666063506,73753
2505,20221018,1666063506,457173
2506,20221018,1666063506,387656
2507,20221018,1666063506,110968
2508,20221018,1666063506,250902
2509,20221018,1666063506,504212
2510,20221018,1666063506,480864
2511,20221018,1666063506,48662
2512,20221018,1666063506,509387
2513,20221018,1666063506,470323
2514,20221018,1666063506,153418
2515,20221018,1666063506,159383
2516,20221018,1666063506,192273
2517,20221018,1666063506,236414
2518,20221018,1666063506,248056
2519,20221018,1666063506,120026
2520,20221018,1666063506,236416
2521,20221018,1666063506,340863
2522,20221018,1666063506,13320
2523,20221018,1666063506,382157
2524,20221018,1666063506,467785
2525,20221018,1666063506,409310
2526,20221018,1666063506,73754
2527,20221018,1666063506,449360
2528,20221018,1666063506,321595
2529,20221018,1666063506,110922
2530,20221018,1666063506,307646
2531,20221018,1666063506,104953
2532,20221018,1666063506,19792
2533,20221018,1666063506,61258
2534,20221018,1666063506,384854
2535,20221018,1666063506,509347
2536,20221018,1666063506,189406
2537,20221018,1666063506,213050
2538,20221018,1666063506,545855
2539,20221018,1666063506,422604
2540,20221018,1666063506,183559
2541,20221018,1666063506,186449
2542,20221018,1666063506,192272
2543,20221018,1666063506,42149
2544,20221018,1666063506,335256
2545,20221018,1666063506,485993
2546,20221018,1666063506,558723
2547,20221018,1666063506,177506
2548,20221018,1666063506,19796
2549,20221018,1666063506,403967
2550,20221018,1666063506,512065
2551,20221018,1666063506,553531
2552,20221018,1666063506,435983
2553,20221018,1666063506,504222
2554,20221018,1666063506,273699
2555,20221018,1666063506,360322
2556,20221018,1666063506,201133
2557,20221018,1666063506,177512
2558,20221018,1666063506,435982
2559,20221018,1666063506,384853
2560,20221018,1666063506,80233
2561,20221018,1666063506,512057
2562,20221018,1666063506,141302
2563,20221018,1666063506,141304
2564,20221018,1666063506,467786
2565,20221018,1666063506,438602
2566,20221018,1666063506,147358
2567,20221018,1666063506,287963
2568,20221018,1666063506,126016
2569,20221018,1666063506,70660
2570,20221018,1666063506,144368
2571,20221018,1666063506,463
2572,20221018,1666063506,141318
2573,20221018,1666063506,42160
2574,20221018,1666063506,213045
2575,20221018,1666063506,338050
2576,20221018,1666063506,360323
2577,20221018,1666063506,540746
2578,20221018,1666063506,48659
2579,20221018,1666063506,483361
2580,20221018,1666063506,329687
2581,20221018,1666063506,104942
2582,20221018,1666063506,147352
2583,20221018,1666063506,141309
2584,20221018,1666063506,318792
2585,20221018,1666063506,3608
2586,20221018,1666063506,498918
2587,20221018,1666063506,189385
